,domain,X username,country
2172,currentinfishers.com,ci_fishers,US
2173,currentinwestfield.com,ci_westfield,US
2174,currentnoblesville.com,ci_noblesville,US
2175,currentzionsville.com,ci_zionsville,US
2176,currypilot.com,currypilot,US
2177,cvrnews.com,chinovalleynews,US
2178,cynthianademocrat.com,cyndemo,US
2179,daily-jeff.com,dailyjeff,US
2180,dailyamerican.com,dailyamerican,US
2181,dailycall.com,thedailycall,US
2182,dailychiefunion.com,dailychiefunion,US
2183,dailycorinthian.com,dailycorinthian,US
2184,dailydem.com,dailydem,US
2185,dailygate.com,dailygatecity,US
2186,dailyiowegian.com,dailyiowegian,US
2187,dailyleader.com,dailyleader,US
2188,dailyleaderextra.com,daily_leader,US
2189,dailypress.net,thedailypress,US
2190,dailyranger.com,thedailyranger,US
2191,dailyrecord.us,dailyrecord_ar,US
2192,dailyrecordnews.com,ellensburgdr,US
2193,dailyreportonline.com,dailyreport,US
2194,dailyrepublicannews.com,drnewsonline,US
2195,dailysentinel.com,dailysentinel,US
2196,dailysunnews.com,dailysunnewswa,US
2197,dailytidings.com,dailytidings,US
2198,dailytimes.com,kerrville,US
2199,dailytrib.com,daily_trib,US
2200,dailytribune.com,dailytrib,US
2201,dailytribune.net,mpdailytribune,US
2202,dailyunion.com,dunews,US
2203,daltondailycitizen.com,thedailycitizen,US
2204,danapointtimes.com,danapointtimes,US
2205,darientimes.com,darientimes,US
2206,darnews.com,darsports,US
2207,dawsonnews.com,dawsonnews,US
2208,daytonatimes.com,daytonatimes,US
2209,dcpostgazette.com,dcpgsports,US
2210,dcspotlight.com,dcspotlight,US
2211,dddnews.com,dailydunklindem,US
2212,ddtonline.com,ddt_news,US
2213,decaturdaily.com,decaturdaily,US
2214,delgazette.com,delgazette,US
2215,delphosherald.com,delphosherald,US
2216,delraynewspaper.com,delraypineapple,US
2217,delrionewsherald.com,drnewsherald,US
2218,demingheadlight.com,demingheadlight,US
2219,denverurbanspectrum.com,dus_tweets,US
2220,denvervoice.org,denvervoice,US
2221,derbyinformer.com,derbyinformer,US
2222,desertdispatch.com,ddispatchnews,US
2223,desototimes.com,desototimes,US
2224,devilslakejournal.com,devilslakejour1,US
2225,dglobe.com,dglobe,US
2226,diaadianews.com,diaadianewslax,US
2227,diariopalmbeach.com,diariopalmbeach,US
2228,dickinsoncountynews.com,dickinsonconews,US
2229,djc.com,seattledjc,US
2230,dodgeglobe.com,dcglobe,US
2231,douglascountysentinel.com,douglassentinel,US
2232,douglasenterprise.net,dglsenterprise,US
2233,downtownexpress.com,downtownexpress,US
2234,draperjournal.com,djgoings,US
2235,duboiscountyherald.com,duboiscoherald,US
2236,duluthbudgeteer.com,duluthbudgeteer,US
2237,duluthshippingnews.com,duluthshipping,US
2238,duncanbanner.com,duncanbanner,US
2239,dundalkeagle.com,thedundalkeagle,US
2240,durangotelegraph.com,dgotelegraph,US
2241,durhamskywriter.com,durhamskywriter,US
2242,duxburyclipper.com,duxburyclipper,US
2243,dziennik.com,nowydziennik,US
2244,dziennikzwiazkowy.com,dzwiazkowy,US
2245,eaglenewsonline.com,bvillemessenger,US
2246,eastaurorabee.com,eastaurorabee,US
2247,eastcountymagazine.org,eastcountymag,US
2248,eastcountytimesonline.com,eastcountytimes,US
2249,easterncoloradoplainsman.com,limonleader,US
2250,easthamptonstar.com,ehstar,US
2251,eastoncourier.com,eastoncourier,US
2252,eastpeoriatimescourier.com,eastpeoriatimes,US
2254,easyreadernews.com,easyreadernews,US
2255,ebar.com,ebarnews,US
2256,echopress.com,echopress,US
2257,ecmpostreview.com,postreview,US
2259,ecprogress.com,ecprogress,US
2260,effinghamherald.net,effinghamherald,US
2261,egcitizen.com,elkgrovecitizen,US
2262,egpnews.com,egpnews,US
2263,eldoradonews.com,el_newstimes,US
2264,eldoradospringsmo.com,eldoradosun,US
2265,elgincourier.com,elgincourier,US
2266,elizabethton.com,elizstarnews,US
2267,elkintribune.com,elkintribune,US
2268,ellicottvilletimes.com,evilletimes,US
2269,ellsworthamerican.com,ellsamerican,US
2270,ellwoodcityledger.com,ecledger,US
2271,elmundoboston.com,elmundoboston,US
2272,elnuevogeorgia.com,elnuevogeorgia,US
2273,elplaneta.com,elplanetaboston,US
2274,elrenotribune.com,ertribune,US
2275,elsberrydemocrat.com,elsberrydem,US
2276,elsolnews.com,elsolnews,US
2277,eltecolote.org,elteco,US
2278,elyecho.com,tomcoombe8,US
2279,elynews.com,elytimes,US
2280,englewoodindependent.com,englewood_ind,US
2281,enquirerjournal.com,enquirerjournal,US
2282,enterprise-journal.com,theejlive,US
2283,epostpaper.com,postpaper,US
2284,eptrail.com,eptrailgazette,US
2285,erstarnews.com,starnewsmn,US
2286,erwinrecord.net,erwinrecord,US
2287,escalontimes.com,escalontimes,US
2288,esthervilledailynews.com,esthervilledly,US
2289,evanstonroundtable.com,evroundtable,US
2290,examiner-enterprise.com,bartlesvilleee,US
2291,examiner.org,bftexaminer,US
2292,explorebigsky.com,explorebigsky,US
2293,extranews.net,extranewspaper,US
2294,fairborndailyherald.com,fairbornherald,US
2295,fairburyjournalnews.com,fbyjournal,US
2296,fairfaxconnection.com,ffxconnection,US
2297,fairfield-sun.com,fairfieldsun,US
2298,fairfieldcitizenonline.com,ffldcitizen,US
2299,fairfieldsuntimes.com,fairfield_mt,US
2300,farmandranchguide.com,farmranchguide,US
2301,farmersvilletimes.com,farmersville,US
2302,fauquier.com,fauquierdotcom,US
2303,fayettecountyrecord.com,fcr_news,US
2304,fbherald.com,fbheraldsports,US
2305,fcjournal.net,fcnejournal,US
2306,fcnp.com,fcnp_nicholas,US
2307,federalwaymirror.com,fwmirror,US
2308,ferndaleenterprise.us,frndenterprise,US
2309,fillmoregazette.com,fillmoregazette,US
2310,finance-commerce.com,businessmn,US
2311,firesideguard.com,firesideguard,US
2312,flcourier.com,flcourier,US
2313,floydcountytimes.com,floydcotimes,US
2314,fluvannareview.com,fluvannareview,US
2315,folioweekly.com,folioweekly,US
2316,forestlaketimes.com,forestlaketimes,US
2317,forsythnews.com,forsythnews,US
2318,fortmyersbeach.news,island_paper,US
2319,fortstocktonpioneer.com,fspioneer,US
2320,fortworthbusiness.com,fwbusinesspress,US
2321,forwardtimesonline.com,forwardtimes,US
2322,fowlertribune.com,fowlertribune,US
2323,foxbororeporter.com,foxbororeporter,US
2324,frankfortstation.com,frankfrtstation,US
2325,franklincountytimes.com,franklincotimes,US
2326,franklinfavorite.com,franklinfav,US
2327,franoi.com,franoi,US
2328,fredericksburgstandard.com,fbgstandard,US
2329,freemansd.com,freemancourier,US
2330,freepresshouston.com,free_press,US
2331,freepressstandard.com,fpstandard,US
2332,freestonecountytimesonline.com,freestncotimes,US
2333,freeweekly.com,freekly,US
2334,frontdoorsnews.com,frontdoorsnews,US
2335,frostillustrated.com,frostillustrate,US
2336,fstribune.com,fstribune,US
2337,ftleavenworthlamp.com,fortleavenworth,US
2338,fullmeasure.news,fullmeasurenews,US
2339,fultonsun.com,fultonsun,US
2340,fwbusiness.com,fwbusiness,US
2341,gaffneyledger.com,gaffney_ledger,US
2342,galaxgazette.com,galaxnews,US
2343,galenagazette.com,galenagazette,US
2344,galioninquirer.com,galionnews,US
2345,gallatinnews.com,gallatinnews,US
2346,gallupindependent.com,gallupind,US
2347,galvanews.com,galvanews,US
2348,gasconadecountyrepublican.com,gcrepublican,US
2350,gazebogazette.com,pcgazebo,US
2351,gazette-tribune.com,gazettetribune,US
2352,gbtribune.com,gb_tribune,US
2353,gcherald.com,gcheraldsports,US
2354,gcnewsgazette.com,gcnewsgazette,US
2355,geneseorepublic.com,gen_republic,US
2356,gilmermirror.com,thegilmermirror,US
2357,glasgowcourier.com,glasgowcourier,US
2358,glasgowdailytimes.com,gdtkynews,US
2359,glensfallschronicle.com,gfchronicle,US
2360,glenviewlantern.com,glenviewlantern,US
2361,golaurens.com,golaurens,US
2362,goldendalesentinel.com,gdalesentinel,US
2363,gotowncrier.com,towncrieronline,US
2364,grahamleader.com,grahamleader,US
2365,grandrapidsmn.com,grheraldreview,US
2366,grantcountypress.com,grantcopress,US
2367,grantky.com,grantcountynews,US
2370,greenecountyheraldonline.com,greenecoherald,US
2371,greenevillesun.com,greenesun,US
2372,greenfieldreporter.com,greenfielddr,US
2373,greenfiretimes.com,greenfiretimes,US
2374,greenvilleadvocate.com,gvilleadvocate,US
2375,greenwich-post.com,greenwichpost,US
2376,groesbeckjournal.com,gbtjournal1,US
2377,grossepointenews.com,gpnewspaper,US
2378,grtimes.com,grtimes,US
2379,grundycountyherald.com,grundycounty,US
2380,gsabusiness.com,gsabusiness,US
2381,gtrnews.com,gtrnews,US
2383,guardonline.com,guardonline,US
2384,guilfordgazette.com,guilfordgazette,US
2385,gulfbreezenews.com,gulfbreezenews,US
2386,gunnisontimes.com,gunnisontimes,US
2387,guymondailyherald.com,guymondaily,US
2388,gwinnettcitizen.com,gwinnettcitizen,US
2389,haddonfieldsun.com,haddonfieldsun,US
2390,hammondstar.com,hammondlastar,US
2391,hammontongazette.com,hammgazette,US
2392,hampshirereview.com,hampshirereview,US
2393,hamptonchronicle.com,hamptonchron,US
2394,hamptonroadsmessenger.com,h_r_messenger,US
2395,hannibal.net,hannibalcourier,US
2396,happyherald.com,happyheraldnews,US
2397,harborlightnews.com,harborlightnews,US
2398,harrisondaily.com,harrisondaily,US
2399,hartington.net,cedarconews,US
2400,hattiesburgamerican.com,hburgamerican,US
2401,havenews.com,havenews,US
2402,havredailynews.com,havredaily,US
2403,hawaiireporter.com,hawaiireporter,US
2404,hawaiistar.com,hawaiistar,US
2405,haysfreepress.com,haysfreepress,US
2406,hdnews.net,haysdaily,US
2407,heightsobserver.org,heightsobserver,US
2408,helena-arkansas.com,helenadaily,US
2409,hendersondailynews.com,thehdn,US
2410,hendersondispatch.com,daily_dispatch,US
2412,herald-progress.com,heraldprogress,US
2413,herald-zeitung.com,newbraunfelshz,US
2414,heraldadvocate.com,herald_advocate,US
2415,heraldchronicle.com,heraldchronicle,US
2416,heraldnews.com,hnnow,US
2417,heraldtimesonline.com,theheraldtimes,US
2418,hermannadvertisercourier.com,thehac,US
2419,hermistonherald.com,hermistonherald,US
2420,herndonconnection.com,herndonconnect,US
2421,hesperiastar.com,hesperiastar,US
2422,hesstonrecord.com,recordtime,US
2423,hhcourier.com,hh_courier,US
2424,hhjonline.com,hhjnews,US
2425,hibbingmn.com,hibbdailytrib,US
2426,highlandernews.com,highlander_news,US
2427,highlandscurrent.com,highlandcurrent,US
2428,highplainsobserver.com,hpocom,US
2429,hightimbertimes.com,hightimbertimes,US
2430,hillcountryherald.net,hcherald,US
2431,hillcountrypassport.com,blanconews,US
2432,hola-arkansas.com,holaarkansas,US
2433,holtonrecorder.net,holtonrecorder,US
2434,homerhorizon.com,homerhorizon,US
2435,hometownargus.com,caledoniaargus,US
2436,hometownfocus.us,hometownfocus,US
2437,hometownjournal.biz,hometownjournal,US
2439,hopewellnews.com,hopewellnews,US
2440,howeenterprise.com,howeenterprise,US
2441,hoylosangeles.com,hoylosangeles,US
2442,hpj.com,highplainsjrnl,US
2443,hplandmark.com,hparklandmark,US
2444,hubcityspokes.com,lamartimes,US
2445,hungryhorsenews.com,hungryhorsenews,US
2446,idacountycourier.com,idacocourier,US
2447,illinoistimes.com,iltimes,US
2448,impactousa.com,impacto_usa,US
2449,indiabulletinusa.com,india_bulletin,US
2450,indianapolisrecorder.com,indyrecorder,US
2451,ingrams.com,ingramsmagazine,US
2452,insidetucsonbusiness.com,azbiz,US
2453,insightnews.com,insightnews,US
2454,inyoregister.com,inyoregister,US
2455,irishamericannews.com,irishnewschgo,US
2456,irishecho.com,irishecho,US
2458,irontontribune.com,irontontribune,US
2459,isanticountynews.com,isanticonews,US
2460,island-reporter.com,captivasanibel,US
2461,islandgazette.net,islandgazette,US
2462,issaquahpress.com,issaquahpress,US
2463,italy.neotrib.com,italyneotribune,US
2464,ivpressonline.com,ivpnews,US
2465,jacksboronewspapers.com,jacksboro_news,US
2466,jacksonadvocateonline.com,jacksonadvocate,US
2467,jacksoncountytimes.net,jctimes,US
2468,jacksonvilleprogress.com,jdprogress,US
2469,jcfloridan.com,jcfloridannews,US
2470,jerseycountyjournal.com,jcjnews,US
2471,jewishaz.com,phxjnews,US
2472,jhnewsandguide.com,jacksonholenews,US
2473,jonews.com,journalopinion,US
2474,journal-advocate.com,sterlingja,US
2475,journal-eureka.com,journaleureka,US
2476,journal-spectator.com,whartonjs,US
2477,journal-times.com,thejournaltimes,US
2479,journalmpls.com,thejournalmpls,US
2480,journalrecord.com,journalrecord,US
2481,journalreview.com,journalreview,US
2482,journaltribune.com,journaltribune,US
2483,jrbj.biz,joplinrbj,US
2484,julesburgadvocate.com,jlsburgadvocate,US
2485,juliannews.com,juliannews,US
2486,kckansan.com,kckansan,US
2487,kearneycourier.com,kearneycourier,US
2488,keizertimes.com,keizertimes,US
2489,kempercountymessenger.com,kempermessenger,US
2490,kenmarend.com,kenmarenews,US
2492,keotaeagle.com,keotaeagle,US
2493,ketchikandailynews.com,kdnsports,US
2494,keypennews.com,keypennews,US
2495,kilgorenewsherald.com,kilgorenews,US
2496,kingfisherpress.net,kingfishertimes,US
2497,kingstreenews.com,kingstreenews,US
2498,kinston.com,kinstonfp,US
2499,kirksvilledailyexpress.com,kvdailyexpress,US
2500,knoxvilledailysun.com,knoxdailysun,US
2501,kodiakdailymirror.com,kdkmirror,US
2502,kokomoherald.com,kokomoherald,US
2503,kokomotribune.com,kokomotribune,US
2504,koreatimes.com,koreatimes,US
2505,kpcnews.com,kpcnews,US
2506,kunamelbanews.com,kunamelbanews,US
2507,labusinessjournal.com,labjcommunity,US
2508,ladysmithnews.com,ladysmithnews,US
2509,lafollettepress.com,lafollettepress,US
2510,lagrandeobserver.com,lagrandenews,US
2511,lagrangenews.com,lagrangenews,US
2512,lajollalight.com,lajollalight,US
2513,lakeconews.com,lakeconews,US
2514,lakecountrysun.com,lakecountrysun,US
2516,lakegazette.net,lakegazette,US
2517,lakegenevanews.net,lgonline,US
2518,lakenewsonline.com,lakenewsonline,US
2519,lakenormanpublications.com,denverweekly,US
2520,lakeorionreview.com,lakeorionreview,US
2521,lakeplacidnews.com,lakeplacidnews,US
2522,lakepowellchronicle.com,lakepowellchron,US
2523,lakotacountrytimes.com,lakota_timez,US
2524,lamardemocrat.com,lamardemocrat,US
2525,lamesacourier.com,lamesacourier,US
2526,lamorindaweekly.com,lamorindaweekly,US
2528,laprensa-sandiego.org,laprensasd,US
2529,laprensadecolorado.com,laprensadeco,US
2530,laprensanwa.com,laprensalibrear,US
2531,laprensasa.com,laprensa_news,US
2532,laramieboomerang.com,wy_boomerang,US
2533,lascrucesbulletin.com,lcbulletin,US
2534,lasvegas.informermg.com,lvinformer,US
2535,latinodetroit.com,latinopress,US
2536,laurelmountainpost.com,laurelmtnpost,US
2537,lavozarizona.com,lavozaz,US
2538,lavozhispanact.com,lavozhispanact,US
2539,lawattstimes.com,lawattstimes,US
2540,lawrencecountypress.com,lawrencecopress,US
2541,lccentral.com,lccentral,US
2542,leaderadvertiser.com,lclnews,US
2543,leaderlandnews.com,stjosephleader,US
2544,leaderpub.com,cassopolisnews,US
2545,leaderregister.com,leadernewsroom,US
2546,leadertimes.com,http://triblive.com/x/leadertimes/,US
2547,lebanondailyrecord.com,ldrnews,US
2548,lebanondemocrat.com,wilsonconews,US
2549,lebanonenterprise.com,lenterprise,US
2550,ledger-dispatch.com,ledgerdispatch,US
2551,ledgertranscript.com,ledgertrans,US
2552,leesvilledailyleader.com,ldleader,US
2553,lehighacresgazette.us,lehighacresgaze,US
2554,lenconnect.com,lenaweenews,US
2555,lennoxnews.com,lennoxsdnews,US
2556,lewisboroledger.com,lewisboroledger,US
2557,lewiscountyherald.com,lcherald,US
2558,lewistownsentinel.com,thesentinelpa,US
2559,lewisvilletexan.com,lewisvilletexan,US
2560,lexch.com,clipperherald,US
2561,libertylakesplash.com,llsplash,US
2562,libertytribune.com,libertytribune,US
2563,likethedew.com,likethedew,US
2565,lincolncountyjournal.com,lincolncounty,US
2566,lincolnherald.net,lincolnherald20,US
2567,lincolnnewsmessenger.com,lincolnnm,US
2568,lincolntimesnews.com,lincolntimes,US
2569,linncountyleader.com,linncoleader,US
2570,littletonindependent.net,littletonindie,US
2571,livingstondaily.com,livingstondaily,US
2572,lmgraphic.com,lmgeditor,US
2573,lockportjournal.com,lockportjournal,US
2574,lockportlegend.com,lockportlegend,US
2575,loganbanner.com,theloganbanner,US
2576,logandaily.com,logandaily,US
2577,lompocrecord.com,lompocrecord,US
2578,londonderrytimes.net,londonderrytime,US
2579,longislandadvance.net,liadvance,US
2580,longislandernews.com,longislandernws,US
2581,lonokenews.net,cabotstarherald,US
2582,losaltosonline.com,latc,US
2583,loscerritosnews.net,cerritosnews,US
2584,louisianapressjournal.com,thelpj,US
2585,lovellchronicle.com,lovell_news,US
2586,lowcountrytoday.com,lowcountrytoday,US
2587,lowndessignal.com,lowndes_signal,US
2588,lsjournal.com,ls_journal,US
2589,lstribune.net,lstribune,US
2590,lucernevalleyleader.com,peterdaynews,US
2591,lufkindailynews.com,lufkindailynews,US
2592,lyonsrecorder.com,lyonsrecorder,US
2593,madison-press.com,themadisonpress,US
2594,madisoncountyrecord.com,madisonrecord,US
2595,madisoncourier.com,madisoncourier,US
2596,madisoniannews.com,madisoniannews,US
2597,madisonparktimes.com,madisonparktime,US
2598,magnatimes.com,magnatimes,US
2599,mahometdaily.com,mahomet_daily,US
2600,maineinsights.com,maineinsights,US
2601,mainelymediallc.com,thecouriernews,US
2602,maldennews.com,maldennews,US
2603,malibusurfsidenews.com,malibunews,US
2604,mammothtimes.com,mamtimes,US
2605,manchesterjournal.com,manjourn,US
2606,manhassetpress.com,manhassetpress,US
2607,mantecabulletin.com,mantecabulletin,US
2609,margatenews.net,margatenews,US
2610,mariettatimes.com,mariettatimes,US
2611,marinij.com,marinij,US
2612,marinscope.com,marinscopenews,US
2613,marionrecord.com,marionrecord,US
2614,marlindemocrat.com,marlindemocrat,US
2615,marshfieldmail.com,mfieldmail,US
2616,martinezgazette.com,martinezgazette,US
2617,marysvilleonline.net,marysvilletweet,US
2618,maryvilledailyforum.com,thedailyforum,US
2619,masoncountynews.com,masonnews,US
2620,mbj.com,mbjpublications,US
2621,mccookgazette.com,mccookgazette2,US
2622,mcdowellnews.com,mcdowellnews,US
2623,mchnews.com,mchnews,US
2624,mckenzieriverreflectionsnewspaper.com,mckreflections,US
2625,mcleanconnection.com,mcleanconnect,US
2626,mcphersonsentinel.com,macsentinel,US
2627,mcrecord.com,recordreport,US
2628,mcrecordonline.com,madcorecord,US
2629,mdislander.com,themdislander,US
2630,mecktimes.com,themecktimes,US
2631,medina-gazette.com,medinagazette,US
2632,memphisdailynews.com,memphisdaily,US
2633,memphisdemocrat.com,memdemnewspaper,US
2634,mendocinobeacon.com,mendocinobeacon,US
2635,mesquitelocalnews.com,mesquitelocal,US
2636,messengerpaper.com,messengerpaper,US
2637,metroactive.com,metronewspaper,US
2638,metromonthly.net,metromonthly,US
2639,metropolisplanet.com,metroplisplanet,US
2640,metrospirit.com,themetrospirit,US
2641,miami.com,miamicom,US
2642,miamitodaynews.com,miamitodaynews,US
2643,micromediapubs.com,micromediapubs,US
2644,midcountymemo.com,midcountymemo,US
2645,midiaenterprise.com,midiowaenterpri,US
2646,midriversnewsmagazine.com,midriversnews,US
2647,midvalleynews.com,midvalley_news,US
2648,midwestmessenger.com,bcplaindealer,US
2649,milfordbeacon.com,milfordbeaconde,US
2650,militarypress.com,mpnewspaper,US
2651,millburysutton.com,millburysutton,US
2652,millelacscountytimes.com,millelacstimes,US
2653,miltontimes.com,miltontimes,US
2654,mineolaamerican.com,mineolaamerican,US
2655,mineralwellsindex.com,mwindex,US
2656,mininggazette.com,thedmg,US
2657,miniondas.com,miniondas,US
2658,minutemannewscenter.com,fairfieldminute,US
2659,miramesanews.com,miramesanews,US
2660,missionhillgazette.com,mhgazette,US
2661,missionvalleynews.com,missionvllynews,US
2662,missoulanews.bigskypress.com,missoula_indy,US
2663,mitchellrepublic.com,dailyrepublic,US
2664,moabtimes.com,moabtimes,US
2665,moberlymonitor.com,moberlyminews,US
2666,mobridgetribune.com,mobridgetribune,US
2667,mohavedailynews.com,mdnreporter,US
2668,mokenamessenger.com,mokenamessenger,US
2669,monroebuzz.com,tennesseebuzz,US
2670,monroecourier.com,monroecourier,US
2672,monroemonitor.com,monroemonitor,US
2673,montereyherald.com,montereyherald,US
2674,montgomeryherald.com,montheraldnews,US
2675,moorefieldexaminer.com,moorefieldex,US
2676,moorenews.com,mcnewspress,US
2677,moraminn.com,kanabectimes,US
2678,morganhilltimes.com,morganhilltimes,US
2679,morning-times.com,morning_times,US
2680,morrisherald-news.com,morrisherald,US
2681,morrissuntribune.com,morrissuntrib,US
2682,mortontimesnews.com,mortontimesnews,US
2683,moultonadvertiser.com,moultonadv,US
2684,moundcitynews.com,moundcity_news,US
2685,mountainadvocate.com,mtnadvocateky,US
2686,mountainecho.com,mtechowalt,US
2687,mountainenterprise.com,tmenews,US
2688,mountainjackpot.com,tmountainj,US
2689,mountainmessenger.com,mtnmsgr,US
2690,mountvernongazette.com,mtvernongazette,US
2691,mountvernonnews.com,mountvernonnews,US
2692,msgr.com,themsgr,US
2693,mtexpress.com,idahomtexpress,US
2694,mtjulietnews.com,mtjulietnews,US
2695,mtshastanews.com,mtshastanews,US
2696,muncievoice.com,muncievoice,US
2697,mundohispanotn.com,mundohispanotn,US
2698,murrayjournal.com,mjgoings,US
2699,murrayledger.com,murrayledger,US
2700,mv-voice.com,mvvoice,US
2701,mvtelegraph.com,mvtelegraph,US
2702,mvtimes.com,themvtimes,US
2703,mycaldwellcounty.com,caldwellcountyn,US
2704,mycitypaper.com,mycitypapernyc,US
2705,mydailytribune.com,gd_trib,US
2707,myjohnstownbreeze.com,the_jt_breeze,US
2708,mymonticellonews.net,myadvancenews,US
2709,myprogressnews.com,progressnews,US
2710,mysoutex.com,mysoutex,US
2711,mywaynenews.com,thewayneherald,US
2712,mywebtimes.com,mywebtimes,US
2713,mywindsornow.com,windsornow,US
2714,nashobavalleyvoice.com,nashobavalvoice,US
2715,nashvillecitypaper.com,thecitypaper,US
2716,nationalaffairs.com,nationalaffairs,US
2717,navarrepress.com,navarrepress,US
2718,nelighnews.com,nelighnews,US
2719,neshobademocrat.com,neshobademocrat,US
2720,nevadaappeal.com,nevadaappeal,US
2721,nevadadailymail.com,nevadadailymail,US
2722,nevadaiowajournal.com,nevadajournal,US
2723,newberryobserver.com,thenbonews,US
2724,newcanaannewsonline.com,newcanaannews,US
2725,newkirkherald.com,newkirkherald,US
2726,newlenoxpatriot.com,thenlpatriot,US
2727,newpittsburghcourieronline.com,newpghcourier,US
2728,newpraguetimes.com,messengermonty,US
2729,news-banner.com,newsbanner,US
2730,news-graphic.com,newsgraphic,US
2731,news-herald.net,newsheraldsport,US
2732,news-reporter.com,wwnewsreporter,US
2733,news-sentinel.com,newssentinel,US
2734,news.hjnews.com,hjnews,US
2735,news.pioneergroup.com,lakecountystar,US
2736,news.thesunontheweb.com,thesunontheweb,US
2737,newsandcitizen.com,newsandcitizen,US
2738,newsargus.com,newsargus,US
2739,newsblade.com,news_blade,US
2740,newschief.com,newschiefweb,US
2741,newsdemocrat.com,thenewsdemocrat,US
2742,newsmirror.net,yucaipanewsmirr,US
2743,newsoforange.com,newsoforange,US
2744,newsprogress.com,newsprogress,US
2745,newsregister.com,newsregister,US
2746,newsrepublican.com,newsrepublican,US
2747,newssun.com,thenewssun,US
2748,newstopicnews.com,newstopic,US
2749,newsvirginian.com,newsvirginian,US
2750,newswatchman.com,newswatchman,US
2751,newtoncitizen.com,newton_citizen,US
2752,newtoncountyappeal.com,ncappeal,US
2753,newtoncountytimes.com,newtoncotimes,US
2754,newtondailynews.com,newtondnews,US
2755,newtownbee.com,thenewtownbee,US
2756,nhonews.com,nhonews,US
2757,nichibei.org,nichibei,US
2758,nmspress.com,metrochinese,US
2759,nmtribune.com,nmtribune,US
2760,nodawaynews.com,nodawaynews,US
2761,northbendeagle.com,northbendeagle,US
2762,northbrooktower.com,northbrooktower,US
2763,northcoastcitizen.com,nccitizen,US
2764,northkitsapherald.com,nkherald,US
2765,northlibertyleader.com,nlleadernews,US
2766,nsjonline.com,nsjnews,US
2767,nuggetnews.com,nuggetnewspaper,US
2768,nujournal.com,thejournalmn,US
2769,nutfieldnews.net,nutfieldnews,US
2770,nwestiowa.com,nwestiowareview,US
2771,nwnews.com,wdvlweekly,US
2772,nwobserver.com,mynwobserver,US
2773,oakdaleleader.com,oakdaleleader,US
2774,oakpark.com,oakpark,US
2775,ocbj.com,ocbizjournal,US
2776,och-c.com,osagecounty,US
2777,ogd.com,theoburgjournal,US
2778,ogdenreporter.com,ogdenreporter,US
2779,ojaivalleynews.com,ovn,US
2780,ojornal.com,ojornal1,US
2781,omakchronicle.com,omakchronicle,US
2783,opprairie.com,opprairie,US
2784,orangeleader.com,orangeleader13,US
2786,oriongazette.com,oriongazette,US
2787,orlando-times.com,theorlandotimes,US
2788,oskaloosa.com,oskyherald,US
2789,ospreyobserver.com,ospreyobserver,US
2790,otdowntown.com,otdowntown,US
2791,ottawaherald.com,oheraldnews,US
2792,ouraynews.com,ocplaindealer,US
2793,oxfordleader.com,theoxfordleader,US
2794,ozarkcountytimes.com,octimes,US
2795,ozonastockman.com,ozstockman,US
2796,pacbiztimes.com,pacbiztimes,US
2797,pacificsun.com,pacific_sun,US
2798,paducahsun.com,paducahsunnews,US
2799,palipost.com,palisadianpost,US
2800,palmswestmonthly.com,pwmonthly,US
2801,palmyra-spectator.com,palspectator,US
2802,panews.com,panews,US
2803,panolian.com,thepanolian,US
2804,paragoulddailypress.com,pdailypress,US
2805,parkrecord.com,parkrecord,US
2806,parsippanyfocus.com,parsippanyfocus,US
2807,parsonssun.com,parsonssun,US
2808,pasadenaindependent.com,pasindependent,US
2809,pasadenajournal.com,pasadenajournal,US
2810,pasoroblespress.com,pasopress,US
2811,paynesvillearea.com,pvillepress,US
2812,paysonroundup.com,paysonroundup,US
2813,pbcommercial.com,pbcommercial,US
2814,pcgazette.com,pcgazette,US
2815,pcherald.com,pickenscoherald,US
2816,pcnr.com,thepcnr,US
2817,pekintimes.com,pekindailytimes,US
2818,pellachronicle.com,pellachronicle,US
2819,pendletontimespost.com,timespost,US
2821,peninsulaclarion.com,pclarion,US
2822,peoplesdefender.com,peoplesdefender,US
2824,personcountylife.com,roxborocourier,US
2825,petaluma360.com,petalumaargus,US
2826,pharostribune.com,pharostribune,US
2827,picayuneitem.com,thepicayuneitem,US
2828,pickensprogressonline.com,pickensprogress,US
2829,piercecountyherald.com,piercecounty,US
2830,pikepress.com,pikepressnews,US
2831,pinecitymn.com,pinecitypioneer,US
2832,pinejournal.com,pinejournal,US
2833,pioneertribune.com,pioneertribune,US
2834,pitch.com,thefastpitch,US
2835,placerherald.com,theplacerherald,US
2836,plaintalk.net,plaintalk2,US
2837,plainvillecitizen.com,pvillecitizen,US
2838,planetjh.com,theplanetjh,US
2839,plattecountylandmark.com,ivanfoley,US
2840,pleasantonexpress.com,pe1909,US
2841,plumasnews.com,plumasnews,US
2842,pocahontastimes.com,pocahontastimes,US
2843,poconobusinessjournal.com,pbjonline,US
2844,politichicks.com,thepolitichicks,US
2845,polkio.com,polkionews,US
2846,pomeradonews.com,pomeradonews,US
2847,pontiacdailyleader.com,thedailyleader,US
2848,portasouthjetty.com,portasouthjetty,US
2849,portclintonnewsherald.com,pcnewsherald,US
2850,portlandobserver.com,pdxobserver,US
2851,portlandtribune.com,valleytimes,US
2852,portorchardindependent.com,poinews,US
2853,post-register.com,lktpostregister,US
